	AD_MAG_1	AD_MAG_2	JaccardIndex
1021245	15A_II/BM_out.188.fa	17A_III/BM_out.291.fa	0.734
1435997	15A_II/BM_out.188.fa	2AD57I_FD/BM_out.23.fa	0.704
3102981	15A_II/BM_out.188.fa	AD126III_FD/BM_out.74.fa	0.734
3400087	15A_II/BM_out.188.fa	AD132III_FD/BM_out.75.fa	0.748
3585529	15A_II/BM_out.188.fa	AD138III_FD/BM_out.34.fa	0.75
375190	15A_II/BM_out.189.fa	13A_III/BM_out.202.fa	0.772
632416	15A_II/BM_out.189.fa	15A_II/BM_out.189.fa	1
997318	15A_II/BM_out.189.fa	17A_III/BM_out.270.fa	0.72
3844750	15A_II/BM_out.189.fa	AD152III_FD/BM_out.123.fa	0.718
197732	15A_II/BM_out.19.fa	11A_II/BM_out.62.fa	0.988
472904	15A_II/BM_out.19.fa	13A_III/BM_out.63.fa	0.96
648376	15A_II/BM_out.19.fa	15A_II/BM_out.19.fa	1
857746	15A_II/BM_out.19.fa	17A_III/BM_out.160.fa	0.99
1138900	15A_II/BM_out.19.fa	2AD43II_FD/BM_out.2.fa	0.986
1280474	15A_II/BM_out.19.fa	2AD48II_FD/BM_out.52.fa	0.806
1511778	15A_II/BM_out.19.fa	2AD57I_FD/BM_out.78.fa	0.974
1663322	15A_II/BM_out.19.fa	2AD61I_FD/BM_out.88.fa	0.972
1912572	15A_II/BM_out.19.fa	6A_II/BM_out.83.fa	0.974
2062122	15A_II/BM_out.19.fa	7A_III/BM_out.196.fa	0.982
2277474	15A_II/BM_out.19.fa	8A_II/BM_out.149.fa	0.978
2472886	15A_II/BM_out.19.fa	9A_II/BM_out.100.fa	0.962
2754040	15A_II/BM_out.19.fa	AD118III_FD/BM_out.156.fa	0.958
3041176	15A_II/BM_out.19.fa	AD126III_FD/BM_out.31.fa	0.96
3244564	15A_II/BM_out.19.fa	AD128I_FD/BM_out.7.fa	0.966
3362210	15A_II/BM_out.19.fa	AD132III_FD/BM_out.53.fa	0.962
3521730	15A_II/BM_out.19.fa	AD143II_FD/BM_out.7.fa	0.966
3643364	15A_II/BM_out.19.fa	AD138III_FD/BM_out.78.fa	0.896
3713154	15A_II/BM_out.19.fa	AD148III_FD/BM_out.1.fa	0.924
3924518	15A_II/BM_out.19.fa	AD152III_FD/BM_out.65.fa	0.982
636406	15A_II/BM_out.190.fa	15A_II/BM_out.190.fa	1
993332	15A_II/BM_out.190.fa	17A_III/BM_out.268.fa	0.776
1112972	15A_II/BM_out.190.fa	2AD43II_FD/BM_out.104.fa	0.784
1260528	15A_II/BM_out.190.fa	2AD48II_FD/BM_out.38.fa	0.776
1374186	15A_II/BM_out.190.fa	2AD52I_FD/BM_out.42.fa	0.756
1834800	15A_II/BM_out.190.fa	6A_II/BM_out.223.fa	0.772
1994320	15A_II/BM_out.190.fa	7A_III/BM_out.131.fa	0.764
2365204	15A_II/BM_out.190.fa	8A_II/BM_out.217.fa	0.764
2526718	15A_II/BM_out.190.fa	9A_II/BM_out.14.fa	0.79
2722130	15A_II/BM_out.190.fa	AD118III_FD/BM_out.132.fa	0.722
2977362	15A_II/BM_out.190.fa	AD121II_FD/BM_out.79.fa	0.77
3122924	15A_II/BM_out.190.fa	AD126III_FD/BM_out.86.fa	0.782
3262504	15A_II/BM_out.190.fa	AD128I_FD/BM_out.91.fa	0.71
3320330	15A_II/BM_out.190.fa	AD132III_FD/BM_out.25.fa	0.778
3515742	15A_II/BM_out.190.fa	AD143II_FD/BM_out.77.fa	0.8
3681244	15A_II/BM_out.190.fa	AD148III_FD/BM_out.110.fa	0.816
3866686	15A_II/BM_out.190.fa	AD152III_FD/BM_out.142.fa	0.762
638401	15A_II/BM_out.194.fa	15A_II/BM_out.194.fa	1
640396	15A_II/BM_out.195.fa	15A_II/BM_out.195.fa	1
427039	15A_II/BM_out.196.fa	13A_III/BM_out.236.fa	0.736
642391	15A_II/BM_out.196.fa	15A_II/BM_out.196.fa	1
891641	15A_II/BM_out.196.fa	17A_III/BM_out.188.fa	0.724
1782959	15A_II/BM_out.196.fa	6A_II/BM_out.168.fa	0.714
1968401	15A_II/BM_out.196.fa	7A_III/BM_out.117.fa	0.738
349274	15A_II/BM_out.198.fa	13A_III/BM_out.178.fa	0.79
644386	15A_II/BM_out.198.fa	15A_II/BM_out.198.fa	1
646381	15A_II/BM_out.199.fa	15A_II/BM_out.199.fa	1
662341	15A_II/BM_out.20.fa	15A_II/BM_out.20.fa	1
241601	15A_II/BM_out.200.fa	11A_II/BM_out.99.fa	0.984
389157	15A_II/BM_out.200.fa	13A_III/BM_out.210.fa	0.994
650371	15A_II/BM_out.200.fa	15A_II/BM_out.200.fa	1
925543	15A_II/BM_out.200.fa	17A_III/BM_out.218.fa	0.95
1204703	15A_II/BM_out.200.fa	2AD43II_FD/BM_out.79.fa	0.976
1477881	15A_II/BM_out.200.fa	2AD57I_FD/BM_out.53.fa	0.79
1605497	15A_II/BM_out.200.fa	2AD61I_FD/BM_out.41.fa	0.864
1806891	15A_II/BM_out.200.fa	6A_II/BM_out.19.fa	0.976
2018255	15A_II/BM_out.200.fa	7A_III/BM_out.154.fa	0.996
2309379	15A_II/BM_out.200.fa	8A_II/BM_out.180.fa	0.998
2516755	15A_II/BM_out.200.fa	9A_II/BM_out.140.fa	0.984
3065105	15A_II/BM_out.200.fa	AD126III_FD/BM_out.48.fa	0.948
3852735	15A_II/BM_out.200.fa	AD152III_FD/BM_out.133.fa	0.956
98034	15A_II/BM_out.201.fa	11A_II/BM_out.169.fa	0.924
351272	15A_II/BM_out.201.fa	13A_III/BM_out.183.fa	0.926
652366	15A_II/BM_out.201.fa	15A_II/BM_out.201.fa	1
899622	15A_II/BM_out.201.fa	17A_III/BM_out.195.fa	0.916
1846772	15A_II/BM_out.201.fa	6A_II/BM_out.25.fa	0.958
2060130	15A_II/BM_out.201.fa	7A_III/BM_out.194.fa	0.89
2317356	15A_II/BM_out.201.fa	8A_II/BM_out.187.fa	0.906
2544672	15A_II/BM_out.201.fa	9A_II/BM_out.164.fa	0.914
654361	15A_II/BM_out.202.fa	15A_II/BM_out.202.fa	1
656356	15A_II/BM_out.203.fa	15A_II/BM_out.203.fa	1
1039204	15A_II/BM_out.203.fa	17A_III/BM_out.46.fa	0.718
121965	15A_II/BM_out.207.fa	11A_II/BM_out.184.fa	0.914
331335	15A_II/BM_out.207.fa	13A_III/BM_out.167.fa	0.914
658351	15A_II/BM_out.207.fa	15A_II/BM_out.207.fa	1
781979	15A_II/BM_out.207.fa	17A_III/BM_out.101.fa	0.9
1493837	15A_II/BM_out.207.fa	2AD57I_FD/BM_out.67.fa	0.896
1669309	15A_II/BM_out.207.fa	2AD61I_FD/BM_out.92.fa	0.738
1767015	15A_II/BM_out.207.fa	6A_II/BM_out.15.fa	0.91
1978379	15A_II/BM_out.207.fa	7A_III/BM_out.123.fa	0.904
2239593	15A_II/BM_out.207.fa	8A_II/BM_out.121.fa	0.902
2478873	15A_II/BM_out.207.fa	9A_II/BM_out.105.fa	0.904
2760027	15A_II/BM_out.207.fa	AD118III_FD/BM_out.15.fa	0.916
3104989	15A_II/BM_out.207.fa	AD126III_FD/BM_out.75.fa	0.89
3238587	15A_II/BM_out.207.fa	AD128I_FD/BM_out.76.fa	0.804
3384149	15A_II/BM_out.207.fa	AD132III_FD/BM_out.66.fa	0.916
3559621	15A_II/BM_out.207.fa	AD138III_FD/BM_out.17.fa	0.92
100032	15A_II/BM_out.208.fa	11A_II/BM_out.16.fa	0.836
443000	15A_II/BM_out.208.fa	13A_III/BM_out.3.fa	0.846
660346	15A_II/BM_out.208.fa	15A_II/BM_out.208.fa	1
963434	15A_II/BM_out.208.fa	17A_III/BM_out.245.fa	0.722
1218666	15A_II/BM_out.208.fa	2AD43II_FD/BM_out.88.fa	0.896
1276492	15A_II/BM_out.208.fa	2AD48II_FD/BM_out.4.fa	0.944
1418066	15A_II/BM_out.208.fa	2AD57I_FD/BM_out.114.fa	0.888
1798920	15A_II/BM_out.208.fa	6A_II/BM_out.193.fa	0.946
2080074	15A_II/BM_out.208.fa	7A_III/BM_out.210.fa	0.876
2401108	15A_II/BM_out.208.fa	8A_II/BM_out.47.fa	0.78
2618454	15A_II/BM_out.208.fa	9A_II/BM_out.36.fa	0.914
2730118	15A_II/BM_out.208.fa	AD118III_FD/BM_out.137.fa	0.85
2965410	15A_II/BM_out.208.fa	AD121II_FD/BM_out.6.fa	0.888
3101002	15A_II/BM_out.208.fa	AD126III_FD/BM_out.72.fa	0.936
3250552	15A_II/BM_out.208.fa	AD128I_FD/BM_out.83.fa	0.918
3380162	15A_II/BM_out.208.fa	AD132III_FD/BM_out.64.fa	0.932
3513760	15A_II/BM_out.208.fa	AD143II_FD/BM_out.76.fa	0.934
3780956	15A_II/BM_out.208.fa	AD148III_FD/BM_out.78.fa	0.908
3822830	15A_II/BM_out.208.fa	AD152III_FD/BM_out.109.fa	0.954
676306	15A_II/BM_out.21.fa	15A_II/BM_out.21.fa	1
664336	15A_II/BM_out.211.fa	15A_II/BM_out.211.fa	1
1001322	15A_II/BM_out.211.fa	17A_III/BM_out.275.fa	0.848
1489852	15A_II/BM_out.211.fa	2AD57I_FD/BM_out.61.fa	0.748
1599522	15A_II/BM_out.211.fa	2AD61I_FD/BM_out.37.fa	0.882
3174782	15A_II/BM_out.211.fa	AD128I_FD/BM_out.2.fa	0.838
3842772	15A_II/BM_out.211.fa	AD152III_FD/BM_out.121.fa	0.792
666331	15A_II/BM_out.212.fa	15A_II/BM_out.212.fa	1
668326	15A_II/BM_out.215.fa	15A_II/BM_out.215.fa	1
193755	15A_II/BM_out.216.fa	11A_II/BM_out.60.fa	0.938
401131	15A_II/BM_out.216.fa	13A_III/BM_out.21.fa	0.924
670321	15A_II/BM_out.216.fa	15A_II/BM_out.216.fa	1
941505	15A_II/BM_out.216.fa	17A_III/BM_out.22.fa	0.906
1176797	15A_II/BM_out.216.fa	2AD43II_FD/BM_out.55.fa	0.936
1729135	15A_II/BM_out.216.fa	6A_II/BM_out.12.fa	0.944
2082073	15A_II/BM_out.216.fa	7A_III/BM_out.211.fa	0.872
2313377	15A_II/BM_out.216.fa	8A_II/BM_out.184.fa	0.914
2486855	15A_II/BM_out.216.fa	9A_II/BM_out.10.fa	0.868
2833811	15A_II/BM_out.216.fa	AD118III_FD/BM_out.71.fa	0.932
3009283	15A_II/BM_out.216.fa	AD126III_FD/BM_out.105.fa	0.94
3150857	15A_II/BM_out.216.fa	AD128I_FD/BM_out.15.fa	0.772
3294425	15A_II/BM_out.216.fa	AD132III_FD/BM_out.120.fa	0.92
3571591	15A_II/BM_out.216.fa	AD138III_FD/BM_out.25.fa	0.882
3695219	15A_II/BM_out.216.fa	AD148III_FD/BM_out.119.fa	0.91
3956433	15A_II/BM_out.216.fa	AD152III_FD/BM_out.90.fa	0.946
672316	15A_II/BM_out.217.fa	15A_II/BM_out.217.fa	1
1019272	15A_II/BM_out.217.fa	17A_III/BM_out.28.fa	0.948
1784968	15A_II/BM_out.217.fa	6A_II/BM_out.171.fa	0.91
2070110	15A_II/BM_out.217.fa	7A_III/BM_out.204.fa	0.952
2235612	15A_II/BM_out.217.fa	8A_II/BM_out.11.fa	0.914
2566616	15A_II/BM_out.217.fa	9A_II/BM_out.184.fa	0.924
2851758	15A_II/BM_out.217.fa	AD118III_FD/BM_out.84.fa	0.942
191763	15A_II/BM_out.218.fa	11A_II/BM_out.5.fa	0.712
345301	15A_II/BM_out.218.fa	13A_III/BM_out.176.fa	0.778
674311	15A_II/BM_out.218.fa	15A_II/BM_out.218.fa	1
877699	15A_II/BM_out.218.fa	17A_III/BM_out.170.fa	0.796
1234625	15A_II/BM_out.218.fa	2AD48II_FD/BM_out.16.fa	0.81
1412091	15A_II/BM_out.218.fa	2AD57I_FD/BM_out.109.fa	0.838
1794939	15A_II/BM_out.218.fa	6A_II/BM_out.18.fa	0.804
2068117	15A_II/BM_out.218.fa	7A_III/BM_out.200.fa	0.798
2245583	15A_II/BM_out.218.fa	8A_II/BM_out.124.fa	0.79
2624443	15A_II/BM_out.218.fa	9A_II/BM_out.40.fa	0.74
3051159	15A_II/BM_out.218.fa	AD126III_FD/BM_out.38.fa	0.808
3651353	15A_II/BM_out.218.fa	AD138III_FD/BM_out.83.fa	0.762
678301	15A_II/BM_out.221.fa	15A_II/BM_out.221.fa	1
680296	15A_II/BM_out.222.fa	15A_II/BM_out.222.fa	1
22277	15A_II/BM_out.223.fa	11A_II/BM_out.120.fa	0.972
682291	15A_II/BM_out.223.fa	15A_II/BM_out.223.fa	1
905619	15A_II/BM_out.223.fa	17A_III/BM_out.200.fa	0.944
2734117	15A_II/BM_out.223.fa	AD118III_FD/BM_out.139.fa	0.848
2909589	15A_II/BM_out.223.fa	AD121II_FD/BM_out.33.fa	0.89
3134911	15A_II/BM_out.223.fa	AD126III_FD/BM_out.95.fa	0.892
498844	15A_II/BM_out.224.fa	13A_III/BM_out.82.fa	0.72
684286	15A_II/BM_out.224.fa	15A_II/BM_out.224.fa	1
1228648	15A_II/BM_out.224.fa	2AD48II_FD/BM_out.12.fa	0.818
1378198	15A_II/BM_out.224.fa	2AD52I_FD/BM_out.49.fa	0.82
1521766	15A_II/BM_out.224.fa	2AD57I_FD/BM_out.85.fa	0.818
1625454	15A_II/BM_out.224.fa	2AD61I_FD/BM_out.53.fa	0.82
1780986	15A_II/BM_out.224.fa	6A_II/BM_out.167.fa	0.778
2169816	15A_II/BM_out.224.fa	7A_III/BM_out.6.fa	0.75
2331330	15A_II/BM_out.224.fa	8A_II/BM_out.197.fa	0.738
2532724	15A_II/BM_out.224.fa	9A_II/BM_out.153.fa	0.762
3110984	15A_II/BM_out.224.fa	AD126III_FD/BM_out.79.fa	0.8
3240594	15A_II/BM_out.224.fa	AD128I_FD/BM_out.78.fa	0.81
3292438	15A_II/BM_out.224.fa	AD132III_FD/BM_out.119.fa	0.818
3441988	15A_II/BM_out.224.fa	AD143II_FD/BM_out.18.fa	0.802
3581568	15A_II/BM_out.224.fa	AD138III_FD/BM_out.2.fa	0.724
3675286	15A_II/BM_out.224.fa	AD148III_FD/BM_out.105.fa	0.756
3920548	15A_II/BM_out.224.fa	AD152III_FD/BM_out.62.fa	0.828
686281	15A_II/BM_out.226.fa	15A_II/BM_out.226.fa	1
516792	15A_II/BM_out.228.fa	13A_III/BM_out.94.fa	0.768
688276	15A_II/BM_out.228.fa	15A_II/BM_out.228.fa	1
1134932	15A_II/BM_out.228.fa	2AD43II_FD/BM_out.26.fa	0.708
1304422	15A_II/BM_out.228.fa	2AD48II_FD/BM_out.67.fa	0.824
1525756	15A_II/BM_out.228.fa	2AD57I_FD/BM_out.88.fa	0.808
1573612	15A_II/BM_out.228.fa	2AD61I_FD/BM_out.14.fa	0.83
1777000	15A_II/BM_out.228.fa	6A_II/BM_out.164.fa	0.8
2108004	15A_II/BM_out.228.fa	7A_III/BM_out.238.fa	0.876
2381182	15A_II/BM_out.228.fa	8A_II/BM_out.32.fa	0.79
2580582	15A_II/BM_out.228.fa	9A_II/BM_out.201.fa	0.778
2883670	15A_II/BM_out.228.fa	AD121II_FD/BM_out.19.fa	0.746
3085064	15A_II/BM_out.228.fa	AD126III_FD/BM_out.63.fa	0.808
3204704	15A_II/BM_out.228.fa	AD128I_FD/BM_out.49.fa	0.838
3330326	15A_II/BM_out.228.fa	AD132III_FD/BM_out.33.fa	0.856
3438002	15A_II/BM_out.228.fa	AD143II_FD/BM_out.12.fa	0.842
3737102	15A_II/BM_out.228.fa	AD148III_FD/BM_out.38.fa	0.836
690271	15A_II/BM_out.229.fa	15A_II/BM_out.229.fa	1
72137	15A_II/BM_out.23.fa	11A_II/BM_out.152.fa	0.778
293471	15A_II/BM_out.23.fa	13A_III/BM_out.13.fa	0.77
702241	15A_II/BM_out.23.fa	15A_II/BM_out.23.fa	1
815899	15A_II/BM_out.23.fa	17A_III/BM_out.131.fa	0.782
1765043	15A_II/BM_out.23.fa	6A_II/BM_out.157.fa	0.8
1956467	15A_II/BM_out.23.fa	7A_III/BM_out.109.fa	0.81
2419075	15A_II/BM_out.23.fa	8A_II/BM_out.5.fa	0.792
2654367	15A_II/BM_out.23.fa	9A_II/BM_out.65.fa	0.786
496854	15A_II/BM_out.230.fa	13A_III/BM_out.81.fa	0.7
692266	15A_II/BM_out.230.fa	15A_II/BM_out.230.fa	1
239629	15A_II/BM_out.234.fa	11A_II/BM_out.98.fa	0.828
359269	15A_II/BM_out.234.fa	13A_III/BM_out.189.fa	0.838
694261	15A_II/BM_out.234.fa	15A_II/BM_out.234.fa	1
1003331	15A_II/BM_out.234.fa	17A_III/BM_out.276.fa	0.824
1116989	15A_II/BM_out.234.fa	2AD43II_FD/BM_out.10.fa	0.81
1248593	15A_II/BM_out.234.fa	2AD48II_FD/BM_out.28.fa	0.76
1410107	15A_II/BM_out.234.fa	2AD57I_FD/BM_out.107.fa	0.782
1850781	15A_II/BM_out.234.fa	6A_II/BM_out.27.fa	0.78
2335323	15A_II/BM_out.234.fa	8A_II/BM_out.1.fa	0.78
2586567	15A_II/BM_out.234.fa	9A_II/BM_out.205.fa	0.872
2770015	15A_II/BM_out.234.fa	AD118III_FD/BM_out.22.fa	0.806
3019265	15A_II/BM_out.234.fa	AD126III_FD/BM_out.13.fa	0.786
3268515	15A_II/BM_out.234.fa	AD128I_FD/BM_out.95.fa	0.776
3473897	15A_II/BM_out.234.fa	AD143II_FD/BM_out.44.fa	0.782
3587555	15A_II/BM_out.234.fa	AD138III_FD/BM_out.36.fa	0.71
3711183	15A_II/BM_out.234.fa	AD148III_FD/BM_out.19.fa	0.77
696256	15A_II/BM_out.235.fa	15A_II/BM_out.235.fa	1
171835	15A_II/BM_out.236.fa	11A_II/BM_out.32.fa	1
698251	15A_II/BM_out.236.fa	15A_II/BM_out.236.fa	1
1035237	15A_II/BM_out.236.fa	17A_III/BM_out.44.fa	0.998
1132943	15A_II/BM_out.236.fa	2AD43II_FD/BM_out.24.fa	1
1250589	15A_II/BM_out.236.fa	2AD48II_FD/BM_out.29.fa	0.996
1376211	15A_II/BM_out.236.fa	2AD52I_FD/BM_out.48.fa	0.988
1487875	15A_II/BM_out.236.fa	2AD57I_FD/BM_out.60.fa	0.942
1653377	15A_II/BM_out.236.fa	2AD61I_FD/BM_out.79.fa	1
2207709	15A_II/BM_out.236.fa	7A_III/BM_out.99.fa	0.998
2397139	15A_II/BM_out.236.fa	8A_II/BM_out.45.fa	0.992
2614485	15A_II/BM_out.236.fa	9A_II/BM_out.27.fa	0.996
2750077	15A_II/BM_out.236.fa	AD118III_FD/BM_out.152.fa	0.998
2897633	15A_II/BM_out.236.fa	AD121II_FD/BM_out.27.fa	0.992
3071111	15A_II/BM_out.236.fa	AD126III_FD/BM_out.50.fa	0.998
3210691	15A_II/BM_out.236.fa	AD128I_FD/BM_out.55.fa	0.988
3352265	15A_II/BM_out.236.fa	AD132III_FD/BM_out.48.fa	1
3529731	15A_II/BM_out.236.fa	AD143II_FD/BM_out.87.fa	1
3645383	15A_II/BM_out.236.fa	AD138III_FD/BM_out.79.fa	0.992
3721155	15A_II/BM_out.236.fa	AD148III_FD/BM_out.26.fa	1
3962429	15A_II/BM_out.236.fa	AD152III_FD/BM_out.93.fa	0.986
700246	15A_II/BM_out.237.fa	15A_II/BM_out.237.fa	1
704236	15A_II/BM_out.24.fa	15A_II/BM_out.24.fa	1
385197	15A_II/BM_out.26.fa	13A_III/BM_out.208.fa	0.724
706231	15A_II/BM_out.26.fa	15A_II/BM_out.26.fa	1
869739	15A_II/BM_out.26.fa	17A_III/BM_out.167.fa	0.896
1854775	15A_II/BM_out.26.fa	6A_II/BM_out.30.fa	0.77
2098043	15A_II/BM_out.26.fa	7A_III/BM_out.22.fa	0.828
2628447	15A_II/BM_out.26.fa	9A_II/BM_out.45.fa	0.892
708226	15A_II/BM_out.29.fa	15A_II/BM_out.29.fa	1
44225	15A_II/BM_out.31.fa	11A_II/BM_out.135.fa	0.868
502845	15A_II/BM_out.31.fa	13A_III/BM_out.85.fa	0.904
710221	15A_II/BM_out.31.fa	15A_II/BM_out.31.fa	1
875723	15A_II/BM_out.31.fa	17A_III/BM_out.16.fa	0.894
1126967	15A_II/BM_out.31.fa	2AD43II_FD/BM_out.21.fa	0.9
1282499	15A_II/BM_out.31.fa	2AD48II_FD/BM_out.55.fa	0.93
1459965	15A_II/BM_out.31.fa	2AD57I_FD/BM_out.41.fa	0.892
1571629	15A_II/BM_out.31.fa	2AD61I_FD/BM_out.13.fa	0.854
1832843	15A_II/BM_out.31.fa	6A_II/BM_out.221.fa	0.908
2157865	15A_II/BM_out.31.fa	7A_III/BM_out.61.fa	0.924
2409109	15A_II/BM_out.31.fa	8A_II/BM_out.52.fa	0.866
2626455	15A_II/BM_out.31.fa	9A_II/BM_out.41.fa	0.914
2712197	15A_II/BM_out.31.fa	AD118III_FD/BM_out.119.fa	0.856
2955465	15A_II/BM_out.31.fa	AD121II_FD/BM_out.63.fa	0.81
3031237	15A_II/BM_out.31.fa	AD126III_FD/BM_out.25.fa	0.898
3176799	15A_II/BM_out.31.fa	AD128I_FD/BM_out.31.fa	0.9
3697233	15A_II/BM_out.31.fa	AD148III_FD/BM_out.120.fa	0.9
3848777	15A_II/BM_out.31.fa	AD152III_FD/BM_out.129.fa	0.902
712216	15A_II/BM_out.34.fa	15A_II/BM_out.34.fa	1
714211	15A_II/BM_out.35.fa	15A_II/BM_out.35.fa	1
6342	15A_II/BM_out.36.fa	11A_II/BM_out.107.fa	0.716
399160	15A_II/BM_out.36.fa	13A_III/BM_out.219.fa	0.79
716206	15A_II/BM_out.36.fa	15A_II/BM_out.36.fa	1
819894	15A_II/BM_out.36.fa	17A_III/BM_out.133.fa	0.704
1256580	15A_II/BM_out.36.fa	2AD48II_FD/BM_out.32.fa	0.73
1802936	15A_II/BM_out.36.fa	6A_II/BM_out.198.fa	0.744
2311406	15A_II/BM_out.36.fa	8A_II/BM_out.183.fa	0.712
2660356	15A_II/BM_out.36.fa	9A_II/BM_out.6.fa	0.75
3180790	15A_II/BM_out.36.fa	AD128I_FD/BM_out.34.fa	0.704
3453968	15A_II/BM_out.36.fa	AD143II_FD/BM_out.2.fa	0.71
3948480	15A_II/BM_out.36.fa	AD152III_FD/BM_out.84.fa	0.772
718201	15A_II/BM_out.39.fa	15A_II/BM_out.39.fa	1
10332	15A_II/BM_out.41.fa	11A_II/BM_out.109.fa	0.736
337348	15A_II/BM_out.41.fa	13A_III/BM_out.16.fa	0.736
720196	15A_II/BM_out.41.fa	15A_II/BM_out.41.fa	1
1101050	15A_II/BM_out.41.fa	17A_III/BM_out.96.fa	0.716
1216702	15A_II/BM_out.41.fa	2AD43II_FD/BM_out.87.fa	0.71
1537736	15A_II/BM_out.41.fa	2AD57I_FD/BM_out.96.fa	0.742
1545712	15A_II/BM_out.41.fa	2AD61I_FD/BM_out.103.fa	0.754
2028260	15A_II/BM_out.41.fa	7A_III/BM_out.160.fa	0.746
2225666	15A_II/BM_out.41.fa	8A_II/BM_out.113.fa	0.774
2480898	15A_II/BM_out.41.fa	9A_II/BM_out.106.fa	0.73
2861752	15A_II/BM_out.41.fa	AD118III_FD/BM_out.8.fa	0.702
3035230	15A_II/BM_out.41.fa	AD126III_FD/BM_out.27.fa	0.702
3350282	15A_II/BM_out.41.fa	AD132III_FD/BM_out.45.fa	0.732
3589562	15A_II/BM_out.41.fa	AD138III_FD/BM_out.37.fa	0.72
3776998	15A_II/BM_out.41.fa	AD148III_FD/BM_out.75.fa	0.756
48219	15A_II/BM_out.42.fa	11A_II/BM_out.139.fa	0.936
323391	15A_II/BM_out.42.fa	13A_III/BM_out.161.fa	0.936
722191	15A_II/BM_out.42.fa	15A_II/BM_out.42.fa	1
847813	15A_II/BM_out.42.fa	17A_III/BM_out.154.fa	0.932
1146913	15A_II/BM_out.42.fa	2AD43II_FD/BM_out.34.fa	0.918
1236643	15A_II/BM_out.42.fa	2AD48II_FD/BM_out.17.fa	0.914
1386193	15A_II/BM_out.42.fa	2AD52I_FD/BM_out.53.fa	0.908
1432055	15A_II/BM_out.42.fa	2AD57I_FD/BM_out.1.fa	0.892
1603539	15A_II/BM_out.42.fa	2AD61I_FD/BM_out.3.fa	0.886
1818891	15A_II/BM_out.42.fa	6A_II/BM_out.210.fa	0.858
1948501	15A_II/BM_out.42.fa	7A_III/BM_out.105.fa	0.954
2287481	15A_II/BM_out.42.fa	8A_II/BM_out.160.fa	0.944
2584587	15A_II/BM_out.42.fa	9A_II/BM_out.204.fa	0.936
2835831	15A_II/BM_out.42.fa	AD118III_FD/BM_out.72.fa	0.904
2901633	15A_II/BM_out.42.fa	AD121II_FD/BM_out.29.fa	0.928
3069129	15A_II/BM_out.42.fa	AD126III_FD/BM_out.4.fa	0.912
3182787	15A_II/BM_out.42.fa	AD128I_FD/BM_out.37.fa	0.91
3398139	15A_II/BM_out.42.fa	AD132III_FD/BM_out.74.fa	0.916
3461947	15A_II/BM_out.42.fa	AD143II_FD/BM_out.36.fa	0.9
3804915	15A_II/BM_out.42.fa	AD148III_FD/BM_out.95.fa	0.912
3914585	15A_II/BM_out.42.fa	AD152III_FD/BM_out.58.fa	0.912
62178	15A_II/BM_out.45.fa	11A_II/BM_out.148.fa	0.968
724186	15A_II/BM_out.45.fa	15A_II/BM_out.45.fa	1
1848802	15A_II/BM_out.45.fa	6A_II/BM_out.26.fa	0.906
2131950	15A_II/BM_out.45.fa	7A_III/BM_out.41.fa	0.95
2367242	15A_II/BM_out.45.fa	8A_II/BM_out.219.fa	0.94
2560660	15A_II/BM_out.45.fa	9A_II/BM_out.178.fa	0.962
726181	15A_II/BM_out.48.fa	15A_II/BM_out.48.fa	1
728176	15A_II/BM_out.49.fa	15A_II/BM_out.49.fa	1
730171	15A_II/BM_out.51.fa	15A_II/BM_out.51.fa	1
167864	15A_II/BM_out.52.fa	11A_II/BM_out.2.fa	0.768
259588	15A_II/BM_out.52.fa	13A_III/BM_out.111.fa	0.768
732166	15A_II/BM_out.52.fa	15A_II/BM_out.52.fa	1
841836	15A_II/BM_out.52.fa	17A_III/BM_out.148.fa	0.784
1226678	15A_II/BM_out.52.fa	2AD43II_FD/BM_out.9.fa	0.744
1322390	15A_II/BM_out.52.fa	2AD48II_FD/BM_out.81.fa	0.728
1368252	15A_II/BM_out.52.fa	2AD52I_FD/BM_out.38.fa	0.704
1499856	15A_II/BM_out.52.fa	2AD57I_FD/BM_out.70.fa	0.702
1902644	15A_II/BM_out.52.fa	6A_II/BM_out.78.fa	0.78
1996362	15A_II/BM_out.52.fa	7A_III/BM_out.132.fa	0.73
2421084	15A_II/BM_out.52.fa	8A_II/BM_out.60.fa	0.74
2602538	15A_II/BM_out.52.fa	9A_II/BM_out.219.fa	0.77
2967440	15A_II/BM_out.52.fa	AD121II_FD/BM_out.72.fa	0.706
3029254	15A_II/BM_out.52.fa	AD126III_FD/BM_out.24.fa	0.718
3382192	15A_II/BM_out.52.fa	AD132III_FD/BM_out.65.fa	0.718
3483886	15A_II/BM_out.52.fa	AD143II_FD/BM_out.50.fa	0.75
3769028	15A_II/BM_out.52.fa	AD148III_FD/BM_out.69.fa	0.712
3816884	15A_II/BM_out.52.fa	AD152III_FD/BM_out.103.fa	0.758
74147	15A_II/BM_out.53.fa	11A_II/BM_out.153.fa	0.72
734161	15A_II/BM_out.53.fa	15A_II/BM_out.53.fa	1
797969	15A_II/BM_out.53.fa	17A_III/BM_out.111.fa	0.78
2662359	15A_II/BM_out.53.fa	9A_II/BM_out.70.fa	0.756
736156	15A_II/BM_out.56.fa	15A_II/BM_out.56.fa	1
738151	15A_II/BM_out.59.fa	15A_II/BM_out.59.fa	1
