"","AD_MAG_1","AD_MAG_2","JaccardIndex"
"1651754","2AD57I_FD_BM_out.27.fa","2AD61I_FD_BM_out.77.fa",0.716
"3970776","2AD57I_FD_BM_out.27.fa","AD152III_FD_BM_out.98.fa",0.692
"2888034","2AD57I_FD_BM_out.27.fa","AD121II_FD_BM_out.21.fa",0.69
"3456324","2AD57I_FD_BM_out.27.fa","AD143II_FD_BM_out.30.fa",0.646
"3195110","2AD57I_FD_BM_out.27.fa","AD128I_FD_BM_out.43.fa",0.612
"3659712","2AD57I_FD_BM_out.27.fa","AD138III_FD_BM_out.89.fa",0.474
"1643781","2AD57I_FD_BM_out.32.fa","2AD61I_FD_BM_out.68.fa",0.738
"3946851","2AD57I_FD_BM_out.32.fa","AD152III_FD_BM_out.83.fa",0.712
"2792325","2AD57I_FD_BM_out.32.fa","AD118III_FD_BM_out.40.fa",0.174
"3687631","2AD57I_FD_BM_out.32.fa","AD148III_FD_BM_out.113.fa",0.172
"1899013","2AD57I_FD_BM_out.32.fa","6A_II_BM_out.71.fa",0.17
"2016659","2AD57I_FD_BM_out.32.fa","7A_III_BM_out.153.fa",0.17
"921953","2AD57I_FD_BM_out.32.fa","17A_III_BM_out.216.fa",0.166
"1175191","2AD57I_FD_BM_out.32.fa","2AD43II_FD_BM_out.54.fa",0.166
"2351651","2AD57I_FD_BM_out.32.fa","8A_II_BM_out.20.fa",0.166
"628835","2AD57I_FD_BM_out.32.fa","15A_II_BM_out.186.fa",0.162
"2652745","2AD57I_FD_BM_out.32.fa","9A_II_BM_out.64.fa",0.162
"3276867","2AD57I_FD_BM_out.32.fa","AD132III_FD_BM_out.106.fa",0.15
"3314767","2AD57I_FD_BM_out.49.fa","AD132III_FD_BM_out.1.fa",0.826
"1683685","2AD57I_FD_BM_out.64.fa","2AD61I_FD_BM_out.9.fa",0.534
"2485319","2AD61I_FD_BM_out.1.fa","9A_II_BM_out.109.fa",0.612
"3167308","2AD61I_FD_BM_out.89.fa","AD128I_FD_BM_out.24.fa",0.27
"2969902","2AD61I_FD_BM_out.89.fa","AD121II_FD_BM_out.74.fa",0.264
"2174319","6A_II_BM_out.116.fa","7A_III_BM_out.72.fa",0.616
"2465620","7A_III_BM_out.198.fa","8A_II_BM_out.95.fa",0.46
"2252293","7A_III_BM_out.39.fa","8A_II_BM_out.128.fa",0.262
"3341163","8A_II_BM_out.59.fa","AD132III_FD_BM_out.40.fa",0.856
"3610353","8A_II_BM_out.59.fa","AD138III_FD_BM_out.52.fa",0.66
"1141814","9A_II_BM_out.107.fa","2AD43II_FD_BM_out.30.fa",0.128
"3742016","9A_II_BM_out.155.fa","AD148III_FD_BM_out.41.fa",0.47
"3650292","9A_II_BM_out.155.fa","AD138III_FD_BM_out.82.fa",0.338
"2962469","AD118III_FD_BM_out.148.fa","AD121II_FD_BM_out.67.fa",0.26
"3305437","AD118III_FD_BM_out.148.fa","AD132III_FD_BM_out.125.fa",0.26
"3636465","AD118III_FD_BM_out.44.fa","AD138III_FD_BM_out.70.fa",0.588
"3959493","AD118III_FD_BM_out.44.fa","AD152III_FD_BM_out.91.fa",0.538
"3686315","AD118III_FD_BM_out.44.fa","AD148III_FD_BM_out.112.fa",0.382
"3287515","AD118III_FD_BM_out.44.fa","AD132III_FD_BM_out.113.fa",0.344
"3820057","AD126III_FD_BM_out.61.fa","AD152III_FD_BM_out.105.fa",0.436
"3584875","AD132III_FD_BM_out.124.fa","AD138III_FD_BM_out.32.fa",0.494
"3551020","AD132III_FD_BM_out.6.fa","AD138III_FD_BM_out.11.fa",0.668
"3814300","AD143II_FD_BM_out.88.fa","AD152III_FD_BM_out.101.fa",0.786
"3680702","AD143II_FD_BM_out.88.fa","AD148III_FD_BM_out.10.fa",0.532
"3838230","AD143II_FD_BM_out.92.fa","AD152III_FD_BM_out.119.fa",0.6
